Year,Team,Assist_Ratio,Pythagorean_Winning_Percentage,Efficiency_Differential,Defensive_Rebounding_Percentage,Possessions_game,Possessions_opp_game,Offensive_Rebounding_Percentage,Pace,Play_Percentage,Turnover_Ratio,Pace_Average,Pace_Differential,Possessions_Differential,Rank,W/L%,MOV/A,ORtg/A,DRtg/A,NRtg/A,Position
1986,Atlanta Hawks,17.27031184449727,0.5911521695959682,9.240000000000009,0.6659090909090909,98.9952,99.13344,0.3486238532110092,98.44901366459627,0.4740406320541761,12.655572647182213,100.77809013155826,-2.329076466961993,-0.13823999999999614,4,0.61,2.59,108.76,106.19,2.57,4
1986,Boston Celtics,19.801845450338877,0.8051198341939774,8.959999999999994,0.7164179104477612,100.75776,100.62336,0.3131067961165048,99.81715985130113,0.48762109795479003,11.29589809194589,100.77809013155826,-0.9609302802571307,0.1343999999999994,1,0.8170000000000001,9.06,112.54,103.67,8.87,1
1986,Chicago Bulls,17.07079152731327,0.36264467753681895,7.310000000000002,0.6731234866828087,99.2832,99.2448,0.35135135135135137,98.40297397769517,0.4711111111111111,12.193422519509477,100.77809013155826,-2.3751161538630896,0.03839999999999577,20,0.366,-3.12,109.95,113.06,-3.11,5
1986,Dallas Mavericks,17.838798345225868,0.5394605517123839,2.200000000000003,0.6674107142857143,101.24928,101.27999999999999,0.3,100.63566708074532,0.48521358159912376,10.897631673931755,100.77809013155826,-0.14242305081293694,-0.03071999999998809,8,0.537,0.7,112.45,111.59,0.86,4
1986,Denver Nuggets,17.241379310344826,0.5468404172675394,2.519999999999996,0.6417233560090703,105.9648,105.72672,0.3091286307053942,105.45032129514321,0.4640657084188912,10.767604703395428,100.77809013155826,4.672231163584954,0.23807999999999652,9,0.573,0.89,107.16,106.43,0.73,4
1986,Detroit Pistons,18.67740232312566,0.5434643687460216,1.2199999999999989,0.6756756756756757,103.3152,103.20383999999999,0.33476394849785407,102.74579104477611,0.48058761804826855,10.82365364308342,100.77809013155826,1.967700913217854,0.111360000000019,7,0.561,1.44,109.92,108.45,1.47,5
1986,Houston Rockets,18.659176622623097,0.5937107854997302,1.1099999999999994,0.671945701357466,103.07328,102.32831999999998,0.3547671840354767,102.31711083437109,0.48568398727465534,11.07682569823562,100.77809013155826,1.5390207028128344,0.7449600000000203,6,0.622,2.11,110.06,108.01,2.05,2
1986,Los Angeles Lakers,19.853472017968393,0.7568282581322954,-0.39000000000000057,0.697986577181208,102.23616,102.06336,0.3308641975308642,101.3893399503722,0.4978723404255319,11.965560576486,100.77809013155826,0.6112498188139455,0.17279999999999518,3,0.7559999999999999,6.84,113.18,106.72,6.47,3
1986,Milwaukee Bucks,17.942910162646,0.7942528471492575,-1.8200000000000074,0.6735159817351598,101.54495999999999,101.61024,0.337995337995338,100.94668322981366,0.48083242059145676,11.39340683331514,100.77809013155826,0.1685930982553998,-0.06528000000001555,2,0.695,8.69,112.17,103.58,8.59,3
1986,New Jersey Nets,17.6813013437789,0.42562207943639135,-1.9000000000000057,0.7062937062937064,102.38207999999999,102.7008,0.33256351039260973,101.90453664596272,0.4616204690831556,13.056960992329035,100.77809013155826,1.1264465144044635,-0.3187200000000132,13,0.476,-1.39,105.94,107.21,-1.26,5
1986,Philadelphia 76ers,16.931420862814196,0.589682247071871,-2.819999999999993,0.6666666666666666,100.31231999999999,100.18176000000001,0.37327188940092165,99.13180716934487,0.46868008948545864,13.421248244913691,100.77809013155826,-1.646282962213391,0.13055999999997425,5,0.659,2.47,109.38,107.07,2.3,4
1986,Portland Trail Blazers,17.85186974846313,0.5395291622188185,-2.6500000000000057,0.6619718309859155,103.97184000000001,103.93728,0.3286713286713287,103.05284758364314,0.47159699892818857,12.482886365466701,100.77809013155826,2.2747574520848843,0.03456000000001325,10,0.488,0.61,109.06,108.43,0.63,5
1986,Sacramento Kings,19.071535224650468,0.38614266815693427,-2.970000000000013,0.675990675990676,101.22240000000001,101.17631999999999,0.3262411347517731,100.69588059701492,0.4639397201291711,12.691733405728247,100.77809013155826,-0.08220953454333824,0.04608000000001766,19,0.451,-3.19,106.31,109.38,-3.07,5
1986,San Antonio Spurs,18.705270006506183,0.43056581397662586,-3.769999999999996,0.6758620689655173,102.67392,103.27296,0.31630170316301703,102.33385341614907,0.4700214132762313,13.418998048145738,100.77809013155826,1.5557632845908103,-0.5990400000000022,15,0.4270000000000001,-2.05,106.68,108.66,-1.98,5
1986,Utah Jazz,18.334063047285465,0.48858065899135716,-5.849999999999994,0.6726057906458798,102.12096,102.55872000000001,0.2981651376146789,101.8306865671642,0.4581066376496191,12.655976357267953,100.77809013155826,1.0525964356059347,-0.4377600000000115,12,0.512,-0.67,104.01,104.68,-0.66,5
1986,Washington Bullets,15.527497521432322,0.42901797037951545,-6.6000000000000085,0.6614699331848553,98.76095999999998,98.88384,0.2914798206278027,97.96520446096653,0.445916114790287,11.955444101008922,100.77809013155826,-2.812885670591726,-0.12288000000002341,14,0.476,-1.28,103.68,105.07,-1.39,5
1987,Atlanta Hawks,17.77933942375264,0.7534258248352746,8.810000000000002,0.6741071428571429,96.47999999999999,96.62208,0.3724604966139955,96.31026433915213,0.4860788863109049,10.96275474349965,99.66886180257289,-3.3585974634207645,-0.1420800000000071,2,0.695,7.19,113.29,106.06,7.23,4
1987,Boston Celtics,20.633410737766834,0.7303980911035317,7.259999999999991,0.6759656652360515,97.98912,97.94688000000001,0.29007633587786263,97.35950310559006,0.49171270718232046,11.12105866883026,99.66886180257289,-2.3093586969828266,0.042239999999992506,3,0.72,6.58,114.06,107.53,6.54,2
1987,Chicago Bulls,18.536931818181817,0.5355176818108186,6.6000000000000085,0.7009569377990431,95.51999999999998,95.42399999999999,0.34942528735632183,94.76129032258062,0.4713958810068651,10.866477272727272,99.66886180257289,-4.907571479992271,0.09599999999998943,8,0.488,1.27,109.39,108.09,1.3,5
1987,Dallas Mavericks,17.111376978937706,0.7141632409994466,3.8599999999999994,0.6652078774617067,100.09344,100.53120000000001,0.3386363636363636,99.31912871287129,0.48829431438127086,10.225091121560336,99.66886180257289,-0.34973308970160133,-0.4377600000000115,4,0.6709999999999999,5.55,115.02,109.56,5.46,5
1987,Denver Nuggets,18.39191015909327,0.4683520695755462,3.3800000000000097,0.6705336426914154,105.38112,105.57695999999999,0.32244897959183677,104.95426865671642,0.4760416666666667,9.618384111469272,99.66886180257289,5.285406854143531,-0.1958399999999898,15,0.451,-1.14,109.34,110.52,-1.18,5
1987,Detroit Pistons,17.06579349002414,0.6253618780489144,3.0600000000000023,0.6991341991341992,100.17407999999999,100.79231999999999,0.3478260869565217,99.73518610421834,0.47787610619469034,12.001553958431613,99.66886180257289,0.06632430164545156,-0.6182400000000001,6,0.634,3.52,109.75,106.28,3.47,3
1987,Golden State Warriors,17.41491374818309,0.4134220878565134,0.9099999999999966,0.6537585421412301,101.71391999999999,101.568,0.3236607142857143,100.51022002472187,0.46861471861471854,11.312837671063818,99.66886180257289,0.8413582221489833,0.1459199999999896,16,0.512,-2.53,109.0,111.51,-2.5,4
1987,Houston Rockets,18.716283166354728,0.5386915733668918,1.0400000000000063,0.6808988764044944,99.48288,99.43679999999999,0.3348729792147806,98.96501492537313,0.4648351648351648,11.628867114389518,99.66886180257289,-0.7038468771997657,0.04608000000000345,9,0.512,0.6,106.46,105.82,0.64,4
1987,Indiana Pacers,18.52369635118132,0.4767554276158009,-0.10999999999999943,0.6880733944954128,98.64959999999999,98.4576,0.30463576158940403,97.33688888888888,0.4621295279912185,10.904515587865232,99.66886180257289,-2.3319729136840124,0.19199999999999307,13,0.5,-0.17,106.83,107.05,-0.22,5
1987,Los Angeles Lakers,19.961695125569854,0.7952600646709815,0.28000000000000114,0.6630669546436285,100.78464,100.84224,0.34079601990049746,100.5620349127182,0.49945235487404155,11.19473442852904,99.66886180257289,0.8931731101453124,-0.05760000000000787,1,0.7929999999999999,8.32,115.32,107.46,7.86,1
1987,Milwaukee Bucks,17.438928731510533,0.6441506026099059,-0.7099999999999937,0.6612149532710281,100.11264,99.45984,0.31050228310502287,99.28979104477611,0.46578366445916114,10.785522187359929,99.66886180257289,-0.37907075779678223,0.6527999999999992,5,0.61,4.04,110.2,106.2,4.0,4
1987,Philadelphia 76ers,17.045944935124716,0.49612865521233745,-2.3100000000000023,0.6574074074074073,96.89855999999999,96.768,0.34866828087167073,95.87453465346535,0.4683544303797469,13.305906383958112,99.66886180257289,-3.794327149107545,0.13055999999998846,10,0.5489999999999999,0.12,109.39,109.19,0.2,5
1987,Portland Trail Blazers,18.971332209106237,0.6081751149540966,-3.6400000000000006,0.6666666666666667,104.26368,104.83583999999999,0.34123222748815163,103.90038260869564,0.4790096878363832,12.449936762225967,99.66886180257289,4.231520806122745,-0.5721599999999967,7,0.598,2.57,111.42,108.93,2.5,5
1987,Utah Jazz,18.346281013951238,0.5153155591543476,-6.189999999999998,0.6521739130434783,102.62783999999999,102.30912,0.3119658119658119,102.08565877957659,0.45164718384697133,11.49162656917825,99.66886180257289,2.416796977003699,0.318719999999999,12,0.537,0.05,103.62,103.7,-0.07,5
1987,Washington Bullets,15.106811540752927,0.4498869023394398,-11.070000000000007,0.6337078651685393,99.64416,99.65184,0.34415584415584416,99.52359550561798,0.4534368070953437,11.276915657181764,99.66886180257289,-0.14526629695491522,-0.007680000000007681,14,0.512,-1.01,106.27,107.33,-1.05,5
1988,Atlanta Hawks,17.965529088410445,0.6364300773709006,6.0,0.6728538283062645,95.62751999999999,95.31648,0.34324942791762014,94.99701492537314,0.48554913294797686,10.664796152084289,98.40078409840478,-3.403769173031648,0.3110399999999913,4,0.61,4.02,112.11,108.0,4.11,4
1988,Boston Celtics,21.00899381675098,0.7068242342881622,5.269999999999996,0.6850574712643678,97.07520000000001,97.10976,0.29658792650918636,96.6094328358209,0.4943693693693693,11.17200674536256,98.40078409840478,-1.7913512625838877,-0.034559999999984825,1,0.695,6.15,116.3,110.07,6.23,3
1988,Chicago Bulls,18.845666935205433,0.6325396414019887,5.780000000000001,0.7058823529411765,94.58304000000001,95.55456,0.3404761904761905,94.24416356877325,0.48383371824480365,11.07722407641846,98.40078409840478,-4.156620529631539,-0.971519999999984,5,0.61,3.76,109.61,105.67,3.94,4
1988,Cleveland Cavaliers,18.238665971860343,0.5316580372460562,3.6700000000000017,0.6642857142857143,96.54527999999999,96.91776,0.31077694235588976,96.25026865671641,0.4617142857142857,12.66574025823635,98.40078409840478,-2.15051544168837,-0.37248000000001014,10,0.512,1.28,107.7,106.37,1.33,5
1988,Dallas Mavericks,17.204117613604048,0.6632846939194674,3.5799999999999983,0.6755555555555556,96.06143999999999,96.97536,0.3761467889908257,96.15780821917807,0.4803695150115473,10.87698344992322,98.40078409840478,-2.2429758792267194,-0.9139200000000045,6,0.6459999999999999,3.59,112.35,108.77,3.57,3
1988,Denver Nuggets,18.436092601859414,0.6400249533627882,4.359999999999999,0.67420814479638,105.28895999999999,104.02944,0.29769392033542974,104.13850746268656,0.47227926078028754,9.547262240248626,98.40078409840478,5.737723364281777,1.2595199999999949,8,0.659,3.32,109.93,106.95,2.98,4
1988,Detroit Pistons,17.433255535948085,0.6876552221603692,4.219999999999999,0.6839729119638827,97.57055999999999,97.45920000000001,0.34123222748815163,97.02973134328359,0.48173515981735165,11.669607787328513,98.40078409840478,-1.3710527551211982,0.11135999999997637,2,0.659,5.46,110.95,105.38,5.58,2
