PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, GP, W, L, W_PCT, MIN, DEF_RATING, DREB, DREB_PCT, PCT_DREB, STL, PCT_STL, BLK, PCT_BLK, OPP_PTS_OFF_TOV, OPP_PTS_2ND_CHANCE, OPP_PTS_FB, OPP_PTS_PAINT, DEF_WS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, DEF_RATING_RANK, DREB_RANK, DREB_PCT_RANK, PCT_DREB_RANK, STL_RANK, PCT_STL_RANK, BLK_RANK, PCT_BLK_RANK, OPP_PTS_OFF_TOV_RANK, OPP_PTS_2ND_CHANCE_RANK, OPP_PTS_FB_RANK, OPP_PTS_PAINT_RANK, DEF_WS_RANK, CFPARAMS
762, Shawn Bradley, 1610612742, DAL, 32.0, 66, 40, 26, 0.606, 11.6, 100.7, 1.5, 0.148, 0.214, 0.5, 0.231, 1.1, 0.685, 2.9, 3.4, 3.3, 8.6, 0.011, 198, 95, 194, 115, 339, 250, 298, 187, 177, 248, 122, 40, 8, 51, 122, 134, 104, 317, 762,1610612742
1890, Shawn Marion, 1610612756, PHX, 26.0, 79, 28, 51, 0.354, 40.6, 102.3, 6.6, 0.189, 0.271, 2.1, 0.278, 1.3, 0.312, 13.8, 12.7, 9.0, 33.3, 0.03, 77, 206, 422, 346, 3, 307, 17, 84, 83, 3, 51, 30, 104, 431, 440, 398, 433, 110, 1890,1610612756
2098, Slava Medvedenko, 1610612747, LAL, 25.0, 68, 46, 22, 0.676, 21.3, 99.6, 2.9, 0.16, 0.225, 0.6, 0.148, 0.3, 0.154, 7.0, 6.6, 4.9, 16.9, 0.023, 186, 56, 149, 61, 199, 192, 155, 155, 160, 229, 308, 206, 196, 239, 275, 222, 248, 177, 2098,1610612747
2582, Slavko Vranes, 1610612757, POR, 21.0, 1, 0, 1, 0.0, 2.8, 138.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, -0.006, 440, 431, 4, 431, 437, 441, 437, 437, 437, 419, 419, 398, 398, 1, 41, 1, 26, 431, 2582,1610612757
2049, Speedy Claxton, 1610612744, GSW, 26.0, 60, 27, 33, 0.45, 26.6, 99.5, 2.0, 0.086, 0.119, 1.6, 0.354, 0.2, 0.065, 7.1, 6.9, 6.3, 20.2, 0.029, 229, 216, 273, 255, 140, 186, 246, 374, 373, 19, 11, 295, 311, 246, 283, 290, 297, 115, 2049,1610612744
278, Stacey Augmon, 1610612740, NOH, 35.0, 69, 33, 36, 0.478, 20.6, 98.5, 1.8, 0.1, 0.141, 0.8, 0.207, 0.2, 0.112, 7.8, 5.8, 4.4, 16.6, 0.025, 177, 163, 297, 225, 207, 150, 270, 318, 328, 151, 178, 241, 236, 269, 240, 196, 244, 148, 278,1610612740
1536, Stephen Jackson, 1610612737, ATL, 26.0, 80, 27, 53, 0.338, 36.8, 103.4, 3.4, 0.102, 0.146, 1.8, 0.303, 0.3, 0.067, 13.8, 11.0, 10.2, 31.2, 0.022, 61, 216, 424, 354, 37, 338, 104, 313, 309, 9, 28, 213, 306, 432, 424, 423, 419, 190, 1536,1610612737
950, Stephon Marbury, 1610612752, NYK, 27.0, 81, 37, 44, 0.457, 40.2, 102.4, 2.5, 0.072, 0.102, 1.6, 0.243, 0.1, 0.027, 13.2, 11.9, 8.8, 31.0, 0.03, 43, 123, 381, 241, 7, 311, 191, 411, 413, 22, 101, 317, 371, 423, 436, 393, 416, 111, 950,1610612752
2581, Steve Blake, 1610612764, WAS, 24.0, 75, 22, 53, 0.293, 18.5, 100.3, 1.3, 0.083, 0.118, 0.8, 0.208, 0.1, 0.049, 7.4, 4.6, 5.7, 15.0, 0.018, 120, 261, 424, 386, 233, 219, 327, 380, 376, 165, 176, 342, 347, 254, 184, 264, 223, 229, 2581,1610612764
1883, Steve Francis, 1610612745, HOU, 27.0, 79, 44, 35, 0.557, 40.5, 96.0, 4.0, 0.111, 0.149, 1.8, 0.306, 0.4, 0.094, 13.9, 10.7, 8.4, 25.6, 0.063, 77, 62, 290, 140, 4, 83, 76, 283, 303, 12, 27, 125, 267, 435, 417, 369, 363, 15, 1883,1610612745
959, Steve Nash, 1610612742, DAL, 30.0, 78, 50, 28, 0.641, 33.5, 105.8, 2.2, 0.073, 0.101, 0.9, 0.155, 0.1, 0.029, 10.1, 9.3, 10.6, 32.1, 0.01, 91, 34, 225, 90, 76, 387, 219, 410, 414, 132, 294, 330, 367, 340, 372, 428, 426, 327, 959,1610612742
2212, Steven Hunter, 1610612753, ORL, 22.0, 59, 13, 46, 0.22, 13.4, 108.6, 2.0, 0.161, 0.245, 0.1, 0.065, 1.2, 0.73, 5.1, 4.6, 4.1, 12.0, -0.001, 232, 337, 394, 422, 297, 417, 247, 152, 120, 415, 413, 34, 5, 159, 181, 179, 178, 416, 2212,1610612753
120, Steven Smith, 1610612740, NOH, 35.0, 71, 32, 39, 0.451, 13.0, 104.5, 0.8, 0.076, 0.107, 0.2, 0.101, 0.1, 0.071, 4.4, 3.3, 3.2, 10.4, 0.006, 160, 177, 326, 254, 313, 364, 392, 404, 407, 380, 392, 346, 299, 124, 110, 122, 143, 374, 120,1610612740
2031, Stromile Swift, 1610612763, MEM, 24.0, 77, 48, 29, 0.623, 19.9, 98.0, 3.1, 0.175, 0.262, 0.7, 0.172, 1.5, 0.466, 6.9, 6.7, 4.8, 16.3, 0.026, 102, 50, 233, 102, 217, 134, 132, 117, 94, 175, 255, 23, 42, 237, 277, 219, 240, 139, 2031,1610612763
2551, T.J. Ford, 1610612749, MIL, 21.0, 55, 29, 26, 0.527, 27.0, 100.4, 2.5, 0.105, 0.144, 1.1, 0.3, 0.1, 0.019, 8.6, 7.3, 7.2, 21.8, 0.027, 261, 195, 194, 168, 137, 224, 186, 304, 311, 78, 32, 370, 380, 293, 300, 327, 315, 135, 2551,1610612749
2447, Tamar Slay, 1610612751, NJN, 24.0, 22, 11, 11, 0.5, 7.2, 108.3, 0.7, 0.125, 0.172, 0.3, 0.212, 0.0, 0.167, 3.5, 2.1, 1.5, 5.3, 0.0, 360, 355, 80, 194, 395, 412, 400, 240, 250, 335, 159, 378, 183, 80, 50, 35, 43, 411, 2447,1610612751
2419, Tayshaun Prince, 1610612765, DET, 24.0, 82, 54, 28, 0.659, 32.9, 92.8, 3.6, 0.124, 0.171, 0.8, 0.142, 0.8, 0.165, 10.1, 8.7, 7.1, 23.7, 0.065, 3, 22, 225, 77, 79, 40, 94, 244, 255, 161, 331, 61, 188, 342, 354, 322, 328, 12, 2419,1610612765
689, Theo Ratliff, 1610612757, POR, 31.0, 85, 35, 50, 0.412, 31.3, 98.7, 4.9, 0.168, 0.242, 0.6, 0.132, 3.6, 0.791, 11.4, 9.0, 7.7, 24.0, 0.039, 1, 139, 418, 301, 95, 157, 43, 132, 124, 200, 347, 1, 3, 385, 363, 340, 330, 63, 689,1610612757
2604, Theron Smith, 1610612763, MEM, 23.0, 20, 13, 7, 0.65, 8.9, 95.1, 1.4, 0.177, 0.25, 0.3, 0.128, 0.3, 0.161, 3.7, 2.8, 2.9, 6.8, 0.015, 369, 337, 58, 85, 376, 72, 319, 109, 110, 362, 353, 213, 192, 87, 83, 102, 65, 266, 2604,1610612763
2357, Tierre Brown, 1610612740, NOH, 25.0, 3, 0, 3, 0.0, 6.1, 118.7, 0.3, 0.071, 0.167, 0.0, 0.0, 0.0, 0.0, 3.7, 2.0, 2.3, 5.3, -0.007, 429, 431, 21, 431, 408, 432, 426, 412, 263, 419, 419, 398, 398, 84, 41, 71, 45, 435, 2357,1610612740
1495, Tim Duncan, 1610612759, SAS, 28.0, 69, 51, 18, 0.739, 36.6, 89.7, 9.2, 0.276, 0.363, 0.9, 0.157, 2.7, 0.493, 10.7, 8.5, 7.3, 26.0, 0.086, 177, 32, 124, 24, 40, 22, 2, 4, 7, 122, 292, 4, 39, 362, 347, 330, 369, 2, 1495,1610612759
1501, Tim Thomas, 1610612752, NYK, 27.0, 66, 35, 31, 0.53, 31.7, 101.6, 3.9, 0.14, 0.194, 1.0, 0.199, 0.3, 0.102, 10.1, 8.2, 8.2, 25.5, 0.026, 198, 139, 255, 162, 89, 285, 81, 207, 212, 108, 204, 183, 258, 343, 330, 362, 360, 140, 1501,1610612752
339, Tom Gugliotta, 1610612762, UTA, 34.0, 55, 25, 30, 0.455, 14.9, 101.3, 2.2, 0.192, 0.268, 0.6, 0.237, 0.2, 0.132, 5.3, 4.2, 3.3, 11.1, 0.013, 261, 228, 247, 242, 273, 274, 218, 77, 86, 228, 114, 238, 218, 172, 156, 137, 155, 290, 339,1610612762
389, Toni Kukoc, 1610612749, MIL, 35.0, 73, 37, 36, 0.507, 20.7, 102.8, 2.9, 0.158, 0.227, 0.8, 0.247, 0.3, 0.162, 6.7, 6.2, 4.9, 16.6, 0.014, 135, 123, 297, 190, 201, 323, 151, 160, 156, 145, 94, 190, 191, 220, 255, 227, 246, 279, 389,1610612749
1499, Tony Battie, 1610612739, CLE, 28.0, 73, 37, 36, 0.507, 20.2, 98.9, 3.3, 0.18, 0.256, 0.4, 0.118, 0.9, 0.432, 6.0, 6.3, 5.0, 13.4, 0.023, 135, 123, 297, 190, 212, 162, 113, 101, 104, 317, 365, 47, 56, 195, 259, 233, 204, 170, 1499,1610612739
960, Tony Delk, 1610612742, DAL, 30.0, 33, 18, 15, 0.545, 15.6, 105.1, 1.3, 0.097, 0.144, 0.8, 0.276, 0.2, 0.127, 4.2, 5.2, 5.0, 13.4, 0.006, 337, 303, 101, 148, 267, 372, 329, 329, 312, 142, 55, 249, 224, 106, 207, 234, 205, 372, 960,1610612742
763, Tony Massenburg, 1610612758, SAC, 36.0, 59, 44, 15, 0.746, 13.3, 105.2, 2.2, 0.189, 0.281, 0.2, 0.114, 0.3, 0.3, 4.2, 4.5, 3.6, 12.2, 0.005, 232, 62, 101, 17, 303, 378, 217, 87, 68, 372, 375, 180, 112, 109, 178, 152, 182, 382, 763,1610612758
2225, Tony Parker, 1610612759, SAS, 22.0, 75, 54, 21, 0.72, 34.4, 93.2, 2.6, 0.085, 0.113, 0.8, 0.147, 0.1, 0.019, 10.0, 8.5, 7.2, 26.1, 0.066, 120, 22, 141, 36, 70, 48, 180, 377, 392, 143, 316, 342, 381, 335, 343, 325, 370, 10, 2225,1610612759
1765, Torraye Braggs, 1610612764, WAS, 28.0, 15, 10, 5, 0.667, 10.0, 92.2, 1.4, 0.176, 0.256, 0.3, 0.133, 0.1, 0.111, 3.4, 3.2, 1.7, 4.9, 0.02, 389, 365, 36, 67, 366, 37, 319, 110, 105, 353, 343, 305, 237, 70, 101, 40, 36, 219, 1765,1610612764
1503, Tracy McGrady, 1610612753, ORL, 25.0, 67, 19, 48, 0.284, 40.1, 108.9, 4.6, 0.131, 0.192, 1.4, 0.248, 0.6, 0.189, 13.3, 13.2, 11.3, 37.8, -0.004, 191, 294, 409, 395, 8, 418, 56, 226, 214, 33, 89, 86, 168, 425, 442, 438, 442, 427, 1503,1610612753
145, Tracy Murray, 1610612757, POR, 32.0, 7, 4, 3, 0.571, 5.0, 108.4, 0.3, 0.053, 0.077, 0.1, 0.5, 0.0, 0.0, 2.4, 1.7, 1.4, 4.9, 0.0, 407, 394, 21, 134, 420, 413, 430, 431, 430, 401, 6, 398, 398, 38, 31, 34, 35, 410, 145,1610612757
696, Travis Best, 1610612742, DAL, 31.0, 61, 38, 23, 0.623, 12.5, 98.2, 0.8, 0.076, 0.106, 0.5, 0.242, 0.1, 0.041, 3.4, 3.1, 2.8, 8.9, 0.016, 221, 114, 157, 104, 322, 140, 385, 403, 409, 245, 102, 363, 358, 72, 97, 96, 110, 257, 696,1610612742
2580, Travis Hansen, 1610612737, ATL, 26.0, 41, 13, 28, 0.317, 12.4, 103.3, 1.0, 0.09, 0.125, 0.2, 0.112, 0.2, 0.205, 5.2, 3.3, 3.8, 9.0, 0.008, 313, 337, 225, 371, 326, 335, 362, 351, 355, 367, 378, 234, 159, 168, 114, 160, 112, 357, 2580,1610612737
2566, Travis Outlaw, 1610612757, POR, 19.0, 8, 1, 7, 0.125, 2.3, 127.4, 0.3, 0.154, 0.25, 0.1, 0.5, 0.0, 0.0, 0.5, 0.5, 1.0, 2.8, -0.006, 406, 424, 58, 429, 439, 438, 431, 171, 110, 410, 6, 398, 398, 6, 7, 21, 13, 432, 2566,1610612757
1762, Tremaine Fowlkes, 1610612765, DET, 28.0, 36, 21, 15, 0.583, 7.0, 93.6, 1.0, 0.154, 0.227, 0.3, 0.231, 0.1, 0.097, 2.2, 2.2, 1.4, 4.9, 0.013, 329, 276, 101, 124, 398, 56, 363, 174, 154, 362, 122, 348, 264, 29, 63, 30, 37, 289, 1762,1610612765
2239, Trenton Hassell, 1610612750, MIN, 25.0, 81, 57, 24, 0.704, 27.9, 96.3, 2.3, 0.089, 0.122, 0.4, 0.114, 0.7, 0.19, 7.4, 7.0, 6.8, 20.7, 0.043, 43, 7, 169, 42, 128, 88, 206, 359, 366, 280, 374, 80, 167, 257, 290, 312, 304, 45, 2239,1610612750
2559, Troy Bell, 1610612763, MEM, 23.0, 6, 5, 1, 0.833, 5.8, 90.1, 0.2, 0.03, 0.034, 0.2, 0.167, 0.0, 0.0, 2.5, 0.3, 0.7, 3.7, 0.015, 413, 388, 4, 6, 412, 24, 433, 434, 436, 395, 263, 398, 398, 42, 5, 15, 24, 269, 2559,1610612763
1607, Troy Hudson, 1610612750, MIN, 28.0, 29, 19, 10, 0.655, 17.4, 102.9, 1.1, 0.069, 0.097, 0.2, 0.113, 0.0, 0.0, 4.4, 5.8, 4.3, 14.9, 0.012, 348, 294, 76, 81, 248, 325, 349, 418, 418, 368, 376, 398, 398, 120, 237, 191, 220, 307, 1607,1610612750
2211, Troy Murphy, 1610612744, GSW, 24.0, 28, 13, 15, 0.464, 21.9, 100.3, 4.5, 0.233, 0.332, 0.4, 0.122, 0.6, 0.274, 7.0, 6.8, 5.9, 19.0, 0.022, 349, 337, 101, 236, 188, 222, 62, 28, 24, 287, 363, 89, 117, 244, 279, 273, 285, 191, 2211,1610612744
238, Tyrone Hill, 1610612748, MIA, 36.0, 5, 0, 5, 0.0, 7.5, 110.5, 0.6, 0.103, 0.143, 0.0, 0.0, 0.2, 0.25, 2.4, 2.2, 1.6, 6.0, -0.002, 418, 431, 36, 431, 394, 427, 405, 309, 315, 419, 419, 260, 133, 37, 57, 37, 58, 421, 238,1610612748
1731, Tyronn Lue, 1610612753, ORL, 27.0, 76, 17, 59, 0.224, 30.7, 109.5, 2.1, 0.08, 0.117, 0.8, 0.2, 0.1, 0.028, 10.9, 10.0, 9.2, 29.5, -0.006, 111, 311, 440, 420, 101, 423, 229, 390, 380, 147, 198, 362, 370, 375, 400, 405, 405, 430, 1731,1610612753
2199, Tyson Chandler, 1610612741, CHI, 21.0, 35, 9, 26, 0.257, 22.5, 97.1, 5.4, 0.267, 0.359, 0.5, 0.125, 1.2, 0.453, 8.2, 5.3, 5.7, 15.4, 0.032, 332, 368, 194, 411, 179, 106, 30, 6, 9, 260, 358, 37, 46, 280, 215, 262, 229, 99, 2199,1610612741
2617, Udonis Haslem, 1610612748, MIA, 24.0, 75, 39, 36, 0.52, 24.0, 98.8, 3.8, 0.188, 0.257, 0.4, 0.124, 0.3, 0.151, 7.8, 6.5, 5.2, 17.0, 0.029, 120, 105, 297, 178, 165, 158, 87, 88, 102, 283, 362, 173, 199, 270, 274, 241, 249, 117, 2617,1610612748
452, Vin Baker, 1610612752, NYK, 32.0, 54, 26, 28, 0.481, 24.5, 101.4, 3.1, 0.144, 0.206, 0.5, 0.129, 0.6, 0.244, 8.3, 7.0, 7.2, 18.3, 0.021, 268, 223, 225, 221, 160, 279, 128, 198, 188, 236, 352, 91, 140, 283, 286, 326, 270, 197, 452,1610612752
1713, Vince Carter, 1610612761, TOR, 27.0, 73, 33, 40, 0.452, 38.2, 97.8, 3.5, 0.104, 0.15, 1.2, 0.208, 0.9, 0.221, 10.5, 11.5, 8.5, 30.3, 0.051, 135, 163, 338, 249, 19, 128, 101, 307, 301, 54, 175, 53, 150, 355, 430, 372, 409, 30, 1713,1610612761
958, Vitaly Potapenko, 1610612760, SEA, 29.0, 65, 29, 36, 0.446, 21.9, 108.5, 2.9, 0.163, 0.228, 0.3, 0.103, 0.4, 0.257, 7.9, 6.4, 5.9, 18.3, -0.001, 204, 195, 297, 260, 187, 415, 150, 149, 149, 323, 390, 128, 131, 272, 267, 272, 271, 419, 958,1610612760
124, Vlade Divac, 1610612758, SAC, 36.0, 81, 54, 27, 0.667, 28.6, 103.2, 4.0, 0.16, 0.226, 0.7, 0.139, 1.0, 0.433, 8.9, 7.8, 8.5, 25.0, 0.018, 43, 22, 209, 67, 120, 333, 74, 156, 157, 180, 336, 45, 54, 306, 317, 375, 349, 238, 124,1610612758
2209, Vladimir Radmanovic, 1610612760, SEA, 23.0, 77, 35, 42, 0.455, 30.2, 105.0, 3.9, 0.15, 0.224, 1.0, 0.198, 0.5, 0.183, 10.9, 10.1, 8.2, 24.5, 0.012, 102, 139, 365, 242, 106, 371, 78, 180, 161, 86, 206, 97, 173, 374, 403, 363, 336, 305, 2209,1610612760
1735, Vladimir Stepania, 1610612757, POR, 28.0, 42, 17, 25, 0.405, 10.8, 94.8, 1.8, 0.199, 0.27, 0.3, 0.149, 0.4, 0.366, 3.1, 2.8, 2.5, 8.0, 0.018, 305, 311, 182, 306, 352, 67, 267, 73, 84, 358, 307, 156, 83, 60, 84, 84, 94, 234, 1735,1610612757
702, Voshon Lenard, 1610612743, DEN, 31.0, 73, 38, 35, 0.521, 30.7, 100.8, 2.1, 0.08, 0.114, 0.8, 0.152, 0.2, 0.04, 10.1, 8.6, 8.9, 28.1, 0.029, 135, 114, 290, 177, 100, 253, 231, 391, 388, 139, 299, 285, 359, 344, 352, 396, 394, 116, 702,1610612743
1887, Wally Szczerbiak, 1610612750, MIN, 27.0, 28, 19, 9, 0.679, 22.3, 92.4, 2.3, 0.105, 0.142, 0.4, 0.148, 0.0, 0.017, 6.6, 6.4, 5.1, 15.9, 0.045, 349, 294, 70, 60, 182, 38, 211, 301, 321, 287, 309, 386, 387, 219, 262, 240, 237, 38, 1887,1610612750
962, Walter McCarty, 1610612738, BOS, 30.0, 77, 33, 44, 0.429, 24.7, 101.0, 2.7, 0.126, 0.185, 0.9, 0.196, 0.3, 0.147, 9.2, 7.7, 5.9, 18.9, 0.023, 102, 163, 381, 281, 155, 262, 167, 239, 225, 112, 209, 193, 200, 317, 316, 271, 283, 179, 962,1610612738
1917, Wang Zhi-zhi, 1610612748, MIA, 26.0, 16, 9, 7, 0.563, 7.1, 91.5, 0.9, 0.124, 0.182, 0.2, 0.273, 0.3, 0.385, 2.3, 3.3, 1.3, 5.0, 0.015, 383, 368, 58, 137, 396, 31, 379, 246, 230, 390, 59, 175, 76, 34, 106, 27, 38, 259, 1917,1610612748
445, Wesley Person, 1610612737, ATL, 33.0, 58, 25, 33, 0.431, 17.8, 105.2, 1.7, 0.12, 0.172, 0.3, 0.127, 0.2, 0.093, 6.0, 5.3, 4.4, 15.0, 0.006, 238, 228, 273, 279, 240, 377, 274, 259, 251, 329, 357, 292, 268, 198, 213, 198, 222, 365, 445,1610612737
2584, Willie Green, 1610612755, PHI, 22.0, 53, 22, 31, 0.415, 14.5, 99.6, 0.9, 0.074, 0.107, 0.5, 0.205, 0.1, 0.062, 5.1, 4.2, 3.3, 10.5, 0.016, 272, 261, 255, 298, 277, 190, 370, 409, 408, 258, 183, 339, 321, 162, 157, 135, 145, 255, 2584,1610612755
2397, Yao Ming, 1610612745, HOU, 23.0, 82, 45, 37, 0.549, 32.9, 96.2, 6.6, 0.22, 0.296, 0.3, 0.063, 1.9, 0.491, 11.4, 8.4, 6.9, 20.5, 0.05, 3, 59, 313, 145, 77, 87, 20, 39, 54, 352, 415, 13, 40, 388, 342, 316, 301, 33, 2397,1610612745
2216, Zach Randolph, 1610612757, POR, 22.0, 81, 41, 40, 0.506, 37.9, 102.8, 7.5, 0.236, 0.33, 0.8, 0.146, 0.5, 0.119, 13.5, 9.9, 10.1, 31.0, 0.026, 43, 84, 338, 192, 22, 320, 9, 26, 27, 137, 320, 105, 227, 427, 395, 422, 414, 145, 2216,1610612757
2560, Zarko Cabarkapa, 1610612756, PHX, 23.0, 49, 20, 29, 0.408, 11.7, 105.2, 1.5, 0.146, 0.213, 0.2, 0.106, 0.3, 0.245, 5.5, 3.7, 3.2, 10.6, 0.004, 284, 286, 233, 305, 336, 379, 303, 192, 180, 384, 384, 205, 139, 181, 134, 123, 147, 387, 2560,1610612756
2585, Zaza Pachulia, 1610612753, ORL, 20.0, 59, 13, 46, 0.22, 11.2, 102.2, 1.8, 0.186, 0.273, 0.4, 0.216, 0.2, 0.414, 4.1, 3.6, 3.1, 10.0, 0.008, 232, 337, 394, 422, 346, 301, 268, 92, 77, 318, 151, 256, 62, 100, 129, 119, 136, 351, 2585,1610612753
1442, Zeljko Rebraca, 1610612737, ATL, 32.0, 24, 9, 15, 0.375, 11.2, 106.4, 1.5, 0.154, 0.238, 0.2, 0.147, 0.5, 0.355, 3.7, 3.4, 2.8, 9.6, 0.002, 357, 368, 101, 334, 345, 394, 309, 174, 130, 381, 315, 119, 91, 88, 118, 98, 129, 396, 1442,1610612737
1985, Zendon Hamilton, 1610612755, PHI, 29.0, 45, 15, 30, 0.333, 10.5, 100.9, 2.2, 0.241, 0.332, 0.2, 0.1, 0.2, 0.235, 4.5, 3.1, 3.0, 8.7, 0.01, 294, 325, 247, 356, 361, 260, 223, 23, 25, 392, 393, 277, 144, 132, 98, 111, 105, 335, 1985,1610612755
2565, Zoran Planinic, 1610612751, NJN, 21.0, 49, 31, 18, 0.633, 9.5, 100.4, 0.8, 0.109, 0.149, 0.3, 0.16, 0.1, 0.143, 3.3, 2.0, 2.0, 5.8, 0.009, 284, 183, 124, 97, 370, 225, 384, 289, 305, 356, 279, 367, 204, 67, 46, 50, 53, 343, 2565,1610612751
980, Zydrunas Ilgauskas, 1610612739, CLE, 29.0, 81, 34, 47, 0.42, 31.4, 103.0, 4.6, 0.163, 0.222, 0.5, 0.109, 2.5, 0.535, 10.5, 8.5, 9.1, 25.4, 0.021, 43, 158, 404, 292, 93, 327, 53, 147, 164, 263, 382, 7, 26, 357, 346, 402, 356, 206, 980,1610612739
